transaction_id,timestamp,product_id,quantity,price,customer_id
11681,1730774107.364683,20191,3,37.44,10291
11682,1730774167.364683,46536,2,69.19,41897
11683,1730774227.364683,53988,1,63.45,35238
11684,1730774287.364683,39997,5,56.3,34492
11685,1730774347.364683,53900,2,73.51,22838
11686,1730774407.364683,96539,5,50.12,26432
11687,1730774467.364683,39656,3,45.81,57585
11688,1730774527.364683,10186,5,27.88,69280
11689,1730774587.364683,51439,4,98.06,30105
11690,1730774647.364683,56365,5,21.3,56909
11691,1730774707.364683,4985,3,84.39,96872
11692,1730774767.364683,80582,4,86.27,7903
11693,1730774827.364683,29184,5,70.08,29218
11694,1730774887.364683,10505,5,12.44,39448
11695,1730774947.364683,90138,2,94.11,28660
11696,1730775007.364683,62377,3,21.38,49587
11697,1730775067.364683,70772,5,16.21,18536
11698,1730775127.364683,34187,5,15.57,18407
11699,1730775187.364683,73886,3,36.23,2733
11700,1730775247.364683,25862,1,54.68,4068
11701,1730775307.364683,13453,4,26.11,3213
11702,1730775367.364683,96032,5,16.64,70116
11703,1730775427.364683,36967,5,79.39,13401
11704,1730775487.364683,39352,2,95.25,45817
11705,1730775547.364683,31537,5,14.51,37334
11706,1730775607.364683,31192,1,10.49,61477
11707,1730775667.364683,95270,4,90.98,64786
11708,1730775727.364683,8364,4,87.26,70235
11709,1730775787.364683,31940,2,39.06,95307
11710,1730775847.364683,23253,1,86.22,7189
11711,1730775907.364683,54501,3,76.76,22868
11712,1730775967.364683,38306,5,8.65,70814
11713,1730776027.364683,2588,4,57.66,51299
11714,1730776087.364683,7516,3,48.63,40637
11715,1730776147.364683,95814,5,20.62,83320
11716,1730776207.364683,19522,1,31.47,9544
11717,1730776267.364683,45367,2,89.69,14753
11718,1730776327.364683,55885,4,75.39,74958
11719,1730776387.364683,26225,3,54.2,39011
11720,1730776447.364683,12595,4,55.18,22130
11721,1730776507.364683,82591,2,95.72,45428
11722,1730776567.364683,338,5,48.77,98088
11723,1730776627.364683,59307,5,97.93,50336
11724,1730776687.364683,95556,1,55.85,91186
11725,1730776747.364683,69738,1,84.37,26357
11726,1730776807.364683,22100,5,74.56,10305
11727,1730776867.364683,2624,5,89.85,24569
11728,1730776927.364683,59072,3,70.03,79908
11729,1730776987.364683,88155,5,88.16,46054
11730,1730777047.364683,68102,4,5.9,37583
11731,1730777107.364683,10539,3,98.64,35558
11732,1730777167.364683,56940,1,88.12,82283
11733,1730777227.364683,20380,2,18.56,95976
11734,1730777287.364683,47123,1,40.99,35869
11735,1730777347.364683,68582,4,21.55,27220
11736,1730777407.364683,57920,3,37.55,15808
11737,1730777467.364683,8788,1,68.59,52802
11738,1730777527.364683,52156,1,21.43,78461
11739,1730777587.364683,90373,4,43.09,28917
11740,1730777647.364683,22581,2,28.38,4007
11741,1730777707.364683,94490,5,65.22,26929
11742,1730777767.364683,72841,4,49.02,65885
11743,1730777827.364683,40930,1,40.82,49243
11744,1730777887.364683,36421,5,70.02,39450
11745,1730777947.364683,37562,2,32.84,68550
11746,1730778007.364683,38833,1,86.61,8784
11747,1730778067.364683,37125,5,45.33,13989
11748,1730778127.364683,16251,5,58.54,22007
11749,1730778187.364683,90179,1,46.63,80440
11750,1730778247.364683,86426,1,16.19,12655
11751,1730778307.364683,74271,4,31.4,50243
11752,1730778367.364683,17775,1,88.55,14277
11753,1730778427.364683,37571,4,13.11,70259
11754,1730778487.364683,8719,4,61.51,24363
11755,1730778547.364683,82033,3,22.53,96555
11756,1730778607.364683,47488,3,15.68,21498
11757,1730778667.364683,41408,3,75.8,82785
11758,1730778727.364683,192,4,83.65,84520
11759,1730778787.364683,34227,2,75.39,15123
11760,1730778847.364683,59865,4,54.62,93554
11761,1730778907.364683,32439,5,43.32,3128
11762,1730778967.364683,79978,5,32.52,51660
11763,1730779027.364683,41628,4,29.55,4939
11764,1730779087.364683,9854,5,53.41,86175
11765,1730779147.364683,76503,5,61.9,5662
11766,1730779207.364683,56457,3,26.86,99184
11767,1730779267.364683,47011,1,8.69,35404
11768,1730779327.364683,93360,3,53.25,90677
11769,1730779387.364683,22557,2,71.03,37385
11770,1730779447.364683,84288,2,61.08,6436
11771,1730779507.364683,66839,2,46.07,66659
11772,1730779567.364683,98647,2,36.95,14236
11773,1730779627.364683,13090,3,33.66,16342
11774,1730779687.364683,46380,3,36.83,42381
11775,1730779747.364683,7405,4,32.24,78456
11776,1730779807.364683,93302,5,53.9,2233
11777,1730779867.364683,28458,4,90.14,17945
11778,1730779927.364683,76428,2,10.98,98504
11779,1730779987.364683,11247,5,77.15,26412
11780,1730780047.364683,27145,5,5.51,65387
11781,1730780107.364683,84953,4,20.37,58240
11782,1730780167.364683,863,5,95.25,73276
11783,1730780227.364683,7081,1,36.23,77316
11784,1730780287.364683,67645,5,40.9,78070
11785,1730780347.364683,32036,3,12.42,56894
11786,1730780407.364683,55579,2,48.45,9137
11787,1730780467.364683,22035,2,8.84,84100
11788,1730780527.364683,30216,5,65.29,10709
11789,1730780587.364683,27494,4,46.42,61851
11790,1730780647.364683,86090,4,80.78,88915
11791,1730780707.364683,94909,4,23.49,39545
11792,1730780767.364683,7543,4,96.54,85023
11793,1730780827.364683,9451,1,24.68,55325
11794,1730780887.364683,13836,5,96.92,63332
11795,1730780947.364683,51214,2,96.45,68580
11796,1730781007.364683,46219,1,46.66,78594
11797,1730781067.364683,24808,4,68.06,85203
11798,1730781127.364683,20830,4,78.13,74195
11799,1730781187.364683,88796,5,51.59,30833
11800,1730781247.364683,52920,2,86.66,26459
11801,1730781307.364683,9801,2,32.38,45594
11802,1730781367.364683,40118,4,7.01,60099
11803,1730781427.364683,46301,4,90.93,73523
11804,1730781487.364683,42749,2,75.32,73156
11805,1730781547.364683,78732,3,33.45,15131
11806,1730781607.364683,57526,3,14.5,1262
11807,1730781667.364683,71983,3,62.0,49766
11808,1730781727.364683,28374,3,47.87,70824
11809,1730781787.364683,50586,4,67.98,21943
11810,1730781847.364683,93571,5,45.72,42743
11811,1730781907.364683,34022,1,96.99,96624
11812,1730781967.364683,53342,4,14.95,95108
11813,1730782027.364683,48043,2,39.02,25032
11814,1730782087.364683,97069,4,84.17,45646
11815,1730782147.364683,73750,5,46.34,71745
11816,1730782207.364683,51355,5,97.67,68315
11817,1730782267.364683,71687,3,28.1,80363
11818,1730782327.364683,86648,4,58.97,73656
11819,1730782387.364683,67904,3,17.01,11907
11820,1730782447.364683,72296,1,76.72,18680
11821,1730782507.364683,51239,4,66.98,98126
11822,1730782567.364683,90308,5,81.06,57565
11823,1730782627.364683,97203,3,73.12,33261
11824,1730782687.364683,47830,1,49.85,59820
11825,1730782747.364683,39686,5,57.76,97178
11826,1730782807.364683,81808,2,89.52,46490
11827,1730782867.364683,42789,5,21.79,77261
11828,1730782927.364683,89513,4,21.99,5212
11829,1730782987.364683,38630,4,7.38,94656
11830,1730783047.364683,96426,5,70.35,45488
11831,1730783107.364683,13374,5,26.23,59598
11832,1730783167.364683,18590,4,69.89,19753
11833,1730783227.364683,22893,2,37.22,35069
11834,1730783287.364683,12781,3,11.08,63835
11835,1730783347.364683,78279,3,32.8,72198
11836,1730783407.364683,72528,3,54.19,61949
11837,1730783467.364683,75873,4,30.48,60490
11838,1730783527.364683,79604,2,80.38,22463
11839,1730783587.364683,63134,5,76.26,43309
11840,1730783647.364683,39822,4,90.83,64824
11841,1730783707.364683,13660,4,78.47,2238
11842,1730783767.364683,87808,1,21.45,80233
11843,1730783827.364683,49756,2,10.41,36861
11844,1730783887.364683,80805,1,9.88,25434
11845,1730783947.364683,48764,4,11.02,50704
11846,1730784007.364683,24551,4,24.06,23641
11847,1730784067.364683,62883,3,39.27,76154
11848,1730784127.364683,43363,1,46.46,78468
11849,1730784187.364683,10797,2,7.85,2902
11850,1730784247.364683,66599,4,12.14,56110
11851,1730784307.364683,37363,2,90.66,27271
11852,1730784367.364683,12317,1,6.47,90379
11853,1730784427.364683,12596,1,57.99,35074
11854,1730784487.364683,98733,4,53.31,68191
11855,1730784547.364683,81888,4,25.36,93841
11856,1730784607.364683,6292,3,33.96,23360
11857,1730784667.364683,72901,4,89.5,51092
11858,1730784727.364683,7510,1,75.2,88395
11859,1730784787.364683,69817,4,17.8,74204
11860,1730784847.364683,53968,4,43.07,95529
11861,1730784907.364683,6403,2,32.17,51613
11862,1730784967.364683,70465,1,88.93,48358
11863,1730785027.364683,488,5,65.94,5176
11864,1730785087.364683,81914,1,76.86,75542
11865,1730785147.364683,54455,4,74.8,77291
11866,1730785207.364683,27508,3,89.6,59689
11867,1730785267.364683,57326,5,17.84,37322
11868,1730785327.364683,6745,2,32.89,43759
11869,1730785387.364683,64464,3,95.05,15450
11870,1730785447.364683,37710,2,75.26,37724
11871,1730785507.364683,69453,4,77.6,83268
11872,1730785567.364683,33673,5,99.52,3836
11873,1730785627.364683,40762,1,44.99,34849
11874,1730785687.364683,27672,3,24.87,91712
11875,1730785747.364683,53952,2,85.92,90733
11876,1730785807.364683,54387,2,9.23,55078
11877,1730785867.364683,1559,4,27.86,74608
11878,1730785927.364683,49849,4,93.13,8185
11879,1730785987.364683,40043,4,82.17,56149
11880,1730786047.364683,33698,2,42.52,18003
11881,1730786107.364683,1262,3,99.63,70253
11882,1730786167.364683,85528,2,8.43,56940
11883,1730786227.364683,83579,1,62.11,44814
11884,1730786287.364683,78855,4,61.97,3021
11885,1730786347.364683,64807,2,22.31,73232
11886,1730786407.364683,95972,1,78.74,95353
11887,1730786467.364683,55923,2,65.33,51200
11888,1730786527.364683,29207,1,68.91,1344
11889,1730786587.364683,1046,1,8.84,2876
11890,1730786647.364683,72672,3,93.07,11758
11891,1730786707.364683,73405,2,32.81,67729
11892,1730786767.364683,70741,5,45.54,33807
11893,1730786827.364683,87317,5,58.38,24660
11894,1730786887.364683,88972,2,60.6,45169
11895,1730786947.364683,46544,4,84.5,37841
11896,1730787007.364683,98975,4,11.66,33358
11897,1730787067.364683,72908,4,17.43,96930
11898,1730787127.364683,55105,3,41.62,22926
11899,1730787187.364683,5762,2,36.81,10745
11900,1730787247.364683,46664,1,29.48,66052
11901,1730787307.364683,64579,4,46.24,98419
11902,1730787367.364683,95834,3,39.71,15573
11903,1730787427.364683,66303,5,62.42,86942
11904,1730787487.364683,83140,5,19.67,94837
11905,1730787547.364683,60303,2,48.29,29648
11906,1730787607.364683,82616,3,91.36,52529
11907,1730787667.364683,61376,1,93.88,46889
11908,1730787727.364683,98371,4,88.3,3584
11909,1730787787.364683,38446,2,58.28,5425
11910,1730787847.364683,42202,1,81.98,50231
11911,1730787907.364683,27364,3,37.32,73884
11912,1730787967.364683,41050,3,41.37,99927
11913,1730788027.364683,99488,4,68.83,28597
11914,1730788087.364683,85123,3,89.12,35697
11915,1730788147.364683,13143,3,43.41,18799
11916,1730788207.364683,22122,1,57.87,38194
11917,1730788267.364683,86197,4,36.45,59967
11918,1730788327.364683,88148,1,97.78,3709
11919,1730788387.364683,44137,5,89.09,61011
11920,1730788447.364683,83515,3,19.6,61014
11921,1730788507.364683,628,1,63.31,93115
11922,1730788567.364683,11812,2,67.66,73987
11923,1730788627.364683,42643,3,72.2,34077
11924,1730788687.364683,12464,4,24.7,88137
11925,1730788747.364683,82116,5,29.41,38372
11926,1730788807.364683,93506,2,13.29,27750
11927,1730788867.364683,32000,5,58.83,51348
11928,1730788927.364683,97310,5,8.01,36106
11929,1730788987.364683,36850,1,28.76,81294
11930,1730789047.364683,7705,1,41.43,92995
11931,1730789107.364683,81418,5,6.87,11535
11932,1730789167.364683,559,1,22.53,3493
11933,1730789227.364683,39911,4,40.01,2500
11934,1730789287.364683,90603,1,62.47,89670
11935,1730789347.364683,48986,1,15.92,98512
11936,1730789407.364683,49358,5,85.59,57719
11937,1730789467.364683,81076,2,34.85,4877
11938,1730789527.364683,1763,3,73.47,27295
11939,1730789587.364683,71657,2,77.47,89066
11940,1730789647.364683,39092,4,97.38,49116
11941,1730789707.364683,23483,2,45.32,53662
11942,1730789767.364683,64869,4,62.04,86867
11943,1730789827.364683,67254,2,21.7,42860
11944,1730789887.364683,30172,4,25.32,75413
11945,1730789947.364683,35002,5,40.31,79537
11946,1730790007.364683,58510,5,20.92,67688
11947,1730790067.364683,62452,5,87.37,27332
11948,1730790127.364683,88591,5,23.22,60439
11949,1730790187.364683,31752,5,78.08,7116
11950,1730790247.364683,97203,4,32.84,72412
11951,1730790307.364683,6704,3,15.02,97787
11952,1730790367.364683,9919,5,88.89,66374
11953,1730790427.364683,22518,1,94.66,50644
11954,1730790487.364683,54337,1,34.74,58437
11955,1730790547.364683,23380,3,13.81,88707
11956,1730790607.364683,53941,4,88.9,70671
11957,1730790667.364683,73316,5,21.67,13013
11958,1730790727.364683,72977,2,34.95,64520
11959,1730790787.364683,40705,2,28.32,83545
11960,1730790847.364683,14569,5,38.93,85370
11961,1730790907.364683,26350,4,18.64,98313
11962,1730790967.364683,45875,3,77.31,91856
11963,1730791027.364683,16611,2,17.26,20594
11964,1730791087.364683,47106,4,40.9,99839
11965,1730791147.364683,73167,1,84.12,58450
11966,1730791207.364683,70647,3,64.95,89110
11967,1730791267.364683,17646,2,72.9,42859
11968,1730791327.364683,55921,5,77.42,62796
11969,1730791387.364683,95607,4,83.34,66226
11970,1730791447.364683,17153,4,77.89,73673
11971,1730791507.364683,45955,3,23.85,39259
11972,1730791567.364683,30107,3,34.48,88664
11973,1730791627.364683,45818,1,11.43,95581
11974,1730791687.364683,51591,3,8.26,71643
11975,1730791747.364683,73301,1,23.63,53735
11976,1730791807.364683,80728,1,19.16,7619
11977,1730791867.364683,92366,2,25.02,23933
11978,1730791927.364683,41637,3,74.81,72099
11979,1730791987.364683,70660,3,68.05,11183
11980,1730792047.364683,50100,4,74.03,97141
11981,1730792107.364683,81634,1,62.14,80287
11982,1730792167.364683,47579,3,94.47,69108
11983,1730792227.364683,30343,2,76.01,40971
11984,1730792287.364683,98,3,52.49,1144
11985,1730792347.364683,71424,2,45.03,92982
11986,1730792407.364683,20232,5,99.73,14956
11987,1730792467.364683,8100,1,39.6,32320
11988,1730792527.364683,73352,2,85.09,25048
11989,1730792587.364683,48377,4,47.41,37397
11990,1730792647.364683,65778,1,6.76,82621
11991,1730792707.364683,18123,1,77.68,32749
11992,1730792767.364683,41098,5,90.03,82202
11993,1730792827.364683,14002,5,45.59,45907
11994,1730792887.364683,68215,1,9.41,4882
11995,1730792947.364683,53837,2,63.39,39796
11996,1730793007.364683,54165,3,57.96,18648
11997,1730793067.364683,67292,3,41.43,54006
11998,1730793127.364683,41999,3,41.32,62726
11999,1730793187.364683,24757,4,33.01,21043
12000,1730793247.364683,38853,4,82.45,12047
12001,1730793307.364683,89496,3,94.11,18167
12002,1730793367.364683,27617,1,52.54,65063
12003,1730793427.364683,84143,4,8.67,60275
12004,1730793487.364683,2737,5,20.34,51158
12005,1730793547.364683,92790,4,12.11,63968
12006,1730793607.364683,85830,3,88.51,4507
12007,1730793667.364683,27098,3,13.93,61308
12008,1730793727.364683,42951,5,81.08,13661
12009,1730793787.364683,32941,4,78.96,89692
12010,1730793847.364683,39674,1,18.03,21910
12011,1730793907.364683,91900,1,37.68,18131
12012,1730793967.364683,92037,3,62.0,36521
12013,1730794027.364683,76041,5,38.72,5190
12014,1730794087.364683,28916,5,22.03,68427
12015,1730794147.364683,73246,2,92.27,98554
12016,1730794207.364683,35904,3,22.4,85975
12017,1730794267.364683,73809,1,28.47,54272
12018,1730794327.364683,15781,4,57.31,20868
12019,1730794387.364683,94510,4,33.98,81647
12020,1730794447.364683,43861,2,43.82,96218
12021,1730794507.364683,91385,4,70.93,5354
12022,1730794567.364683,42862,3,59.41,63040
12023,1730794627.364683,37525,3,13.83,9928
12024,1730794687.364683,89925,5,11.06,21952
12025,1730794747.364683,32703,4,72.39,24465
12026,1730794807.364683,64143,4,36.38,76677
12027,1730794867.364683,56306,2,74.12,60875
12028,1730794927.364683,87775,1,67.71,28883
12029,1730794987.364683,88830,5,53.49,69224
12030,1730795047.364683,55199,1,62.26,24059
12031,1730795107.364683,6268,1,45.99,26948
12032,1730795167.364683,59413,5,47.02,64862
12033,1730795227.364683,5021,4,91.65,14739
12034,1730795287.364683,58445,4,48.21,65857
12035,1730795347.364683,57568,3,58.6,3673
12036,1730795407.364683,23118,1,53.78,47421
12037,1730795467.364683,98863,5,5.83,9276
12038,1730795527.364683,19160,3,91.28,52534
12039,1730795587.364683,17819,1,82.79,89129
12040,1730795647.364683,6628,4,75.9,75209
12041,1730795707.364683,16993,1,34.83,37619
12042,1730795767.364683,85166,5,78.72,25747
12043,1730795827.364683,18456,3,69.62,63076
12044,1730795887.364683,33035,2,25.31,13251
12045,1730795947.364683,2190,5,95.24,64416
12046,1730796007.364683,94152,1,30.68,29913
12047,1730796067.364683,94936,3,92.11,77378
12048,1730796127.364683,51125,5,94.69,93895
12049,1730796187.364683,63748,1,51.69,8144
12050,1730796247.364683,52972,1,85.81,68850
12051,1730796307.364683,21124,5,86.17,21373
12052,1730796367.364683,87402,1,96.56,91336
12053,1730796427.364683,7650,2,65.52,20935
12054,1730796487.364683,29501,5,23.44,4345
12055,1730796547.364683,84545,4,23.31,8181
12056,1730796607.364683,26235,1,26.76,36785
12057,1730796667.364683,71793,4,7.01,68926
12058,1730796727.364683,18769,3,91.63,70607
12059,1730796787.364683,69175,1,13.6,33438
12060,1730796847.364683,86429,2,76.22,32518
12061,1730796907.364683,60392,5,60.05,76644
12062,1730796967.364683,67154,1,55.47,28940
12063,1730797027.364683,4023,3,14.55,63636
12064,1730797087.364683,13016,1,78.06,27131
12065,1730797147.364683,32948,5,63.0,30264
12066,1730797207.364683,92847,4,18.22,75955
12067,1730797267.364683,75559,2,85.02,31713
12068,1730797327.364683,62952,1,30.12,66762
12069,1730797387.364683,43291,1,40.25,8474
12070,1730797447.364683,23251,4,32.42,28626
12071,1730797507.364683,64551,5,98.2,9354
12072,1730797567.364683,84472,1,7.95,22401
12073,1730797627.364683,75768,2,99.5,18870
12074,1730797687.364683,46341,1,80.98,24797
12075,1730797747.364683,54190,3,66.25,16800
12076,1730797807.364683,35612,2,35.83,99340
12077,1730797867.364683,18196,4,42.04,27383
12078,1730797927.364683,68411,5,56.74,11778
12079,1730797987.364683,13852,2,15.73,20871
12080,1730798047.364683,2470,1,32.42,69504
12081,1730798107.364683,32551,3,24.29,47454
12082,1730798167.364683,82716,5,85.59,53699
12083,1730798227.364683,19570,1,95.86,52651
12084,1730798287.364683,19727,5,92.19,5716
12085,1730798347.364683,45512,2,34.08,20624
12086,1730798407.364683,29934,1,20.47,39456
12087,1730798467.364683,38976,1,66.23,6863
12088,1730798527.364683,56998,5,89.83,69521
12089,1730798587.364683,18552,1,76.31,34190
12090,1730798647.364683,98372,1,29.88,10834
12091,1730798707.364683,29508,1,42.81,83997
12092,1730798767.364683,441,4,33.12,15221
12093,1730798827.364683,47922,2,42.08,83268
12094,1730798887.364683,20747,1,41.1,327
12095,1730798947.364683,28737,4,8.71,52831
12096,1730799007.364683,10735,2,38.45,7831
12097,1730799067.364683,87245,2,68.51,62031
12098,1730799127.364683,19762,1,91.84,24067
12099,1730799187.364683,66705,5,52.28,28088
12100,1730799247.364683,34363,2,59.94,95236
12101,1730799307.364683,13544,4,48.51,23850
12102,1730799367.364683,20100,2,68.95,22132
12103,1730799427.364683,17821,5,33.49,84607
12104,1730799487.364683,17235,3,44.22,3200
12105,1730799547.364683,30522,5,60.33,55032
12106,1730799607.364683,57396,4,52.36,97125
12107,1730799667.364683,13789,4,25.48,29505
12108,1730799727.364683,28318,2,20.76,74493
12109,1730799787.364683,76359,3,64.38,38259
12110,1730799847.364683,5656,3,89.37,73827
12111,1730799907.364683,50048,5,62.59,25648
12112,1730799967.364683,17119,1,6.22,90947
12113,1730800027.364683,69365,1,35.42,39048
12114,1730800087.364683,52607,1,52.26,77066
12115,1730800147.364683,57854,5,26.54,18196
12116,1730800207.364683,23645,4,44.79,57298
12117,1730800267.364683,10026,3,81.52,61518
12118,1730800327.364683,1660,5,97.5,21588
12119,1730800387.364683,1890,1,78.94,51139
12120,1730800447.364683,16167,2,88.57,62162
12121,1730800507.364683,78631,5,70.51,83113
12122,1730800567.364683,4368,2,7.82,33823
12123,1730800627.364683,54326,2,74.29,31323
12124,1730800687.364683,89119,1,79.61,68702
12125,1730800747.364683,6825,4,48.49,72003
12126,1730800807.364683,68735,2,36.62,85743
12127,1730800867.364683,33188,1,50.24,27834
12128,1730800927.364683,587,5,30.46,78215
12129,1730800987.364683,8411,1,95.73,52112
12130,1730801047.364683,7019,5,21.42,85195
12131,1730801107.364683,25303,3,5.86,62791
12132,1730801167.364683,97774,5,14.96,92967
12133,1730801227.364683,12884,2,20.29,4136
12134,1730801287.364683,10499,2,33.4,30938
12135,1730801347.364683,72848,2,26.14,75500
12136,1730801407.364683,96994,3,43.41,17119
12137,1730801467.364683,31905,4,26.44,87093
12138,1730801527.364683,98219,5,72.19,39039
12139,1730801587.364683,40278,3,75.1,21346
12140,1730801647.364683,46348,4,84.83,25726
12141,1730801707.364683,6806,5,65.44,79407
12142,1730801767.364683,42680,3,73.29,10726
12143,1730801827.364683,9383,1,86.89,79633
12144,1730801887.364683,12896,4,99.79,85788
12145,1730801947.364683,12062,1,73.23,86798
12146,1730802007.364683,14879,3,57.85,75354
12147,1730802067.364683,92032,5,32.96,50198
12148,1730802127.364683,50035,5,50.66,45755
12149,1730802187.364683,24763,1,28.27,18954
12150,1730802247.364683,24036,3,93.17,24648
12151,1730802307.364683,37804,4,62.2,24371
12152,1730802367.364683,79699,2,40.61,2075
12153,1730802427.364683,44607,3,43.71,90442
12154,1730802487.364683,98204,2,42.71,84433
12155,1730802547.364683,78586,5,81.72,82547
12156,1730802607.364683,25637,5,25.97,65691
12157,1730802667.364683,53794,1,27.47,39643
12158,1730802727.364683,4469,1,99.72,69962
12159,1730802787.364683,75091,2,22.86,91692
12160,1730802847.364683,95059,2,38.22,39785
12161,1730802907.364683,29489,2,61.76,77136
12162,1730802967.364683,33211,4,93.95,34972
12163,1730803027.364683,52110,2,47.53,14331
12164,1730803087.364683,96363,2,84.66,63262
12165,1730803147.364683,49076,5,5.61,70294
12166,1730803207.364683,73431,1,44.59,48409
12167,1730803267.364683,99238,4,9.27,33434
12168,1730803327.364683,27442,2,69.64,13111
12169,1730803387.364683,83938,2,92.2,91526
12170,1730803447.364683,62039,1,84.55,17367
12171,1730803507.364683,3488,5,54.59,5621
12172,1730803567.364683,8811,4,30.81,31400
12173,1730803627.364683,61919,3,49.96,58797
12174,1730803687.364683,25937,1,68.88,61893
12175,1730803747.364683,6703,4,64.83,29726
12176,1730803807.364683,79455,3,17.82,32033
12177,1730803867.364683,54463,2,39.91,34178
12178,1730803927.364683,51190,5,68.96,43417
12179,1730803987.364683,48035,5,58.71,58032
12180,1730804047.364683,26238,4,99.23,19767
12181,1730804107.364683,67269,5,24.07,95928
12182,1730804167.364683,82998,5,83.91,35558
12183,1730804227.364683,99125,1,22.19,78636
12184,1730804287.364683,87352,2,63.26,52670
12185,1730804347.364683,83909,2,33.76,98189
12186,1730804407.364683,47812,1,59.75,7566
12187,1730804467.364683,51771,4,55.19,97599
12188,1730804527.364683,87550,2,10.27,8637
12189,1730804587.364683,88441,2,20.4,69441
12190,1730804647.364683,96087,5,83.33,70522
12191,1730804707.364683,16355,1,41.89,5121
12192,1730804767.364683,48865,3,36.04,53096
12193,1730804827.364683,22590,4,36.3,63479
12194,1730804887.364683,8499,2,8.29,51875
12195,1730804947.364683,29115,4,75.37,32236
12196,1730805007.364683,74302,2,92.57,66766
12197,1730805067.364683,16079,2,49.81,58714
12198,1730805127.364683,45189,1,96.06,84491
12199,1730805187.364683,11872,5,56.66,20376
12200,1730805247.364683,7900,4,19.63,29576
12201,1730805307.364683,54526,2,86.46,88178
12202,1730805367.364683,52571,3,23.54,64586
12203,1730805427.364683,31872,2,79.21,36380
12204,1730805487.364683,74175,2,15.36,73663
12205,1730805547.364683,17099,4,17.84,82939
12206,1730805607.364683,57868,2,87.81,64013
12207,1730805667.364683,62289,2,59.08,39125
12208,1730805727.364683,94284,1,41.57,37011
12209,1730805787.364683,85774,5,48.06,42023
12210,1730805847.364683,52339,2,79.07,87418
12211,1730805907.364683,2812,1,86.72,87377
12212,1730805967.364683,52972,2,63.31,85273
12213,1730806027.364683,60385,2,64.56,82568
12214,1730806087.364683,67497,1,25.99,27439
12215,1730806147.364683,34797,2,19.75,35035
12216,1730806207.364683,56420,4,8.9,30493
12217,1730806267.364683,71202,4,79.12,101
12218,1730806327.364683,3845,2,97.53,1752
12219,1730806387.364683,55097,5,41.89,71189
12220,1730806447.364683,6966,5,42.39,89890
12221,1730806507.364683,53506,4,23.59,85459
12222,1730806567.364683,65809,3,5.72,7103
12223,1730806627.364683,58040,3,16.98,22872
12224,1730806687.364683,26090,1,95.92,31607
12225,1730806747.364683,86896,1,65.82,94962
12226,1730806807.364683,16957,4,22.91,64511
12227,1730806867.364683,56100,3,58.14,91053
12228,1730806927.364683,55460,3,63.74,57385
12229,1730806987.364683,12373,5,46.08,39101
12230,1730807047.364683,66131,4,86.43,54764
12231,1730807107.364683,50091,3,87.76,76771
12232,1730807167.364683,27790,3,35.58,4670
12233,1730807227.364683,16254,5,45.52,36481
12234,1730807287.364683,98919,4,74.01,34852
12235,1730807347.364683,49638,1,47.71,99087
12236,1730807407.364683,90978,4,54.46,6439
12237,1730807467.364683,66094,3,19.13,24184
12238,1730807527.364683,22226,1,70.48,69591
12239,1730807587.364683,74480,3,87.54,13750
12240,1730807647.364683,31126,4,94.18,50255
12241,1730807707.364683,15878,3,83.53,30414
12242,1730807767.364683,23218,4,27.24,32498
12243,1730807827.364683,76840,5,92.2,92967
12244,1730807887.364683,48093,4,7.82,73740
12245,1730807947.364683,48201,4,92.38,89817
12246,1730808007.364683,29742,5,65.32,67694
12247,1730808067.364683,63183,1,25.05,37404
12248,1730808127.364683,77727,2,92.56,46884
12249,1730808187.364683,53563,4,65.54,82552
12250,1730808247.364683,39680,1,18.25,39554
12251,1730808307.364683,5883,2,23.03,80441
12252,1730808367.364683,13221,1,69.83,62488
12253,1730808427.364683,89112,4,68.45,61158
12254,1730808487.364683,42561,3,44.06,6334
12255,1730808547.364683,81463,4,68.45,90988
12256,1730808607.364683,73084,2,41.77,91397
12257,1730808667.364683,77571,5,21.55,66049
12258,1730808727.364683,10353,3,82.59,34031
12259,1730808787.364683,58042,1,65.05,84501
12260,1730808847.364683,12949,2,27.7,61146
12261,1730808907.364683,59267,4,42.35,54147
12262,1730808967.364683,89109,1,32.28,12581
12263,1730809027.364683,92295,1,66.13,66343
12264,1730809087.364683,63854,5,62.29,75275
12265,1730809147.364683,38543,2,53.49,65292
12266,1730809207.364683,67775,1,83.68,18620
12267,1730809267.364683,95935,3,88.82,28482
12268,1730809327.364683,46810,5,94.72,2085
12269,1730809387.364683,99738,3,22.47,54081
12270,1730809447.364683,84397,3,67.6,89856
12271,1730809507.364683,41323,3,89.01,90624
12272,1730809567.364683,69703,1,36.19,10510
12273,1730809627.364683,12098,5,97.98,81182
12274,1730809687.364683,4932,3,59.05,72989
12275,1730809747.364683,82976,5,75.53,33387
12276,1730809807.364683,94425,3,86.62,11022
12277,1730809867.364683,69262,3,15.01,41338
12278,1730809927.364683,74180,5,10.13,81880
12279,1730809987.364683,31073,4,53.76,88906
12280,1730810047.364683,20970,3,70.77,38107
12281,1730810107.364683,68771,5,74.9,4052
12282,1730810167.364683,37839,3,42.65,36032
12283,1730810227.364683,7694,5,13.31,27633
12284,1730810287.364683,36104,4,59.72,6311
12285,1730810347.364683,83572,1,84.15,8765
12286,1730810407.364683,71718,1,9.44,2084
12287,1730810467.364683,23117,5,52.47,50439
12288,1730810527.364683,33304,1,30.44,18842
